Bib Number,Race Type,Experienced,Dog Lover
1360,1.0,False,True
1361,21.1,False,False
1362,21.1,False,False
1363,21.1,True,False
1364,21.1,False,False
1365,1.0,False,False
1366,21.1,True,False
1367,21.1,True,False
1368,5.0,True,False
1369,10.0,False,False
1370,21.1,True,True
1371,1.0,False,False
1372,21.1,True,False
1373,10.0,False,True
1374,5.0,False,True
1375,21.1,True,False
1376,21.1,False,False
1377,21.1,False,False
1378,21.1,False,False
1379,21.1,False,False
1380,10.0,False,False
1381,10.0,False,False
1382,10.0,True,False
1383,5.0,False,False
1384,21.1,False,False
1385,21.1,True,False
1386,10.0,True,True
1387,10.0,False,True
1388,21.1,False,False
1389,10.0,False,False
1390,21.1,False,False
1391,21.1,False,False
1392,21.1,False,True
1393,5.0,False,False
1394,10.0,False,False
1395,1.0,False,False
1396,21.1,False,False
1397,5.0,False,False
1398,10.0,True,True
1399,21.1,False,False
1400,5.0,False,False
1401,10.0,False,False
1402,10.0,False,False
1403,21.1,False,False
1404,21.1,False,False
1405,21.1,False,False
1406,10.0,True,False
1407,21.1,True,False
1408,5.0,False,False
1409,21.1,True,False
1410,5.0,True,False
1411,10.0,False,False
1412,21.1,False,True
1413,21.1,True,True
1414,5.0,False,True
1415,5.0,False,False
1416,1.0,True,False
1417,21.1,False,True
1418,21.1,False,True
1419,21.1,False,True
1420,21.1,False,False
1421,10.0,False,False
1422,5.0,True,False
1423,21.1,False,False
1424,10.0,True,False
1425,10.0,False,False
1426,10.0,False,False
1427,21.1,True,False
1428,21.1,False,False
1429,21.1,False,False
1430,21.1,False,False
1431,10.0,True,False
1432,21.1,False,False
1433,21.1,False,False
1434,21.1,False,False
1435,10.0,False,True
1436,21.1,False,True
1437,10.0,False,False
1438,21.1,False,False
1439,21.1,False,False
1440,21.1,True,False
1441,21.1,True,False
1442,10.0,True,True
1443,21.1,True,False
1444,21.1,False,False
1445,10.0,False,True
1446,10.0,False,False
1447,10.0,True,False
1448,10.0,True,False
1449,10.0,False,False
1450,10.0,True,True
1451,1.0,False,False
1452,10.0,False,True
1453,21.1,False,False
1454,1.0,True,False
1455,21.1,False,False
1456,1.0,True,False
1457,21.1,False,False
1458,21.1,False,False
1459,21.1,False,False
1460,21.1,False,False
1461,1.0,True,False
1462,21.1,False,False
1463,10.0,False,False
1464,5.0,False,False
1465,21.1,False,True
1466,21.1,True,False
1467,21.1,True,True
1468,21.1,False,False
1469,10.0,False,False
1470,10.0,False,False
1471,10.0,False,True
1472,10.0,True,False
1473,10.0,False,False
1474,21.1,True,False
1475,21.1,False,False
1476,21.1,False,False
1477,5.0,False,False
1478,10.0,True,False
1479,1.0,False,False
1480,10.0,True,False
1481,21.1,False,True
1482,21.1,True,True
1483,21.1,True,False
1484,10.0,False,False
1485,5.0,False,False
1486,5.0,False,False
1487,10.0,True,False
1488,21.1,True,False
1489,21.1,False,False
1490,10.0,False,False
1491,21.1,False,False
1492,10.0,False,False
1493,21.1,False,False
1494,21.1,False,False
1495,10.0,False,False
1496,21.1,False,True
1497,10.0,False,False
1498,5.0,False,False
1499,21.1,True,True
1500,21.1,True,False
1501,10.0,False,False
1502,10.0,False,False
1503,10.0,False,False
1504,21.1,False,False
1505,10.0,False,False
1506,10.0,False,False
1507,21.1,False,True
1508,10.0,True,False
1509,5.0,True,False
1510,10.0,False,True
1511,10.0,False,False
1512,5.0,True,True
1513,21.1,False,False
1514,1.0,False,False
1515,21.1,False,False
1516,10.0,True,True
1517,10.0,False,True
1518,10.0,False,False
1519,10.0,False,False
1520,21.1,False,False
1521,21.1,False,True
1522,21.1,False,False
1523,1.0,False,False
1524,5.0,False,False
1525,5.0,False,True
1526,21.1,False,True
1527,10.0,True,False
1528,10.0,False,False
1529,10.0,False,False
1530,21.1,False,False
1531,1.0,False,True
1532,21.1,False,False
1533,10.0,False,False
1534,21.1,False,False
1535,1.0,False,False
1536,21.1,False,False
1537,10.0,False,False
1538,21.1,False,False
1539,10.0,False,False
1540,21.1,True,False
1541,21.1,False,False
1542,21.1,True,False
1543,10.0,False,False
1544,21.1,False,False
1545,10.0,False,False
1546,21.1,False,False
1547,10.0,False,False
1548,21.1,False,False
1549,10.0,False,True
1550,10.0,True,False
1551,21.1,False,False
1552,1.0,True,False
1553,10.0,False,True
1554,5.0,True,False
1555,5.0,False,False
1556,21.1,False,True
1557,5.0,False,True
1558,21.1,False,True
1559,21.1,False,False
1560,21.1,False,True
1561,5.0,False,False
1562,21.1,False,False
1563,21.1,True,False
1564,10.0,True,False
1565,10.0,True,True
1566,21.1,False,True
1567,21.1,False,False
1568,10.0,False,True
1569,10.0,True,False
1570,21.1,False,True
1571,21.1,False,False
1572,10.0,False,False
1573,10.0,True,False
1574,10.0,False,True
1575,10.0,False,True
1576,1.0,False,False
1577,10.0,False,False
1578,5.0,True,False
1579,21.1,False,False
1580,21.1,False,True
1581,1.0,False,True
1582,5.0,False,False
1583,10.0,False,True
1584,5.0,False,False
1585,10.0,True,False
1586,10.0,True,False
1587,10.0,False,True
1588,10.0,True,True
1589,21.1,False,False
1590,21.1,True,False
1591,21.1,False,False
1592,1.0,False,False
1593,5.0,False,False
1594,10.0,False,False
1595,21.1,False,False
1596,10.0,False,False
1597,10.0,False,True
1598,10.0,False,True
1599,5.0,False,False
1600,5.0,False,False
1601,21.1,True,False
1602,10.0,False,False
1603,5.0,False,False
1604,5.0,False,False
1605,1.0,False,False
1606,10.0,False,False
1607,10.0,False,True
1608,5.0,True,True
1609,10.0,True,False
1610,1.0,False,False
1611,10.0,True,False
1612,10.0,False,False
1613,21.1,False,True
1614,10.0,False,False
1615,5.0,False,False
1616,10.0,False,False
1617,10.0,False,False
1618,10.0,False,False
1619,10.0,False,False
1620,5.0,True,False
1621,5.0,False,False
1622,10.0,False,False
1623,21.1,False,False
1624,10.0,True,True
1625,10.0,True,True
1626,21.1,False,False
1627,10.0,False,False
1628,21.1,True,True
1629,1.0,False,False
1630,21.1,False,False
1631,5.0,False,False
1632,21.1,False,False
1633,21.1,True,False
1634,10.0,False,False
1635,5.0,True,False
1636,21.1,True,False
1637,21.1,True,False
1638,10.0,False,False
1639,21.1,False,False
1640,21.1,False,False
1641,21.1,False,False
1642,1.0,True,False
1643,1.0,False,False
1644,5.0,True,False
1645,21.1,True,True
1646,5.0,True,False
1647,21.1,False,False
1648,21.1,True,False
1649,21.1,True,False
1650,21.1,False,False
1651,1.0,False,False
1652,10.0,False,False
1653,1.0,False,False
1654,5.0,True,False
1655,10.0,True,False
1656,21.1,False,False
1657,21.1,False,True
1658,10.0,False,False
1659,21.1,False,False
1660,10.0,False,True
1661,1.0,True,False
1662,1.0,True,False
1663,10.0,True,True
1664,21.1,False,True
1665,10.0,True,False
1666,21.1,False,False
1667,21.1,False,False
1668,5.0,False,False
1669,5.0,False,False
1670,10.0,False,False
1671,21.1,True,True
1672,21.1,False,False
1673,21.1,False,False
1674,1.0,False,False
1675,10.0,True,False
1676,21.1,False,False
1677,21.1,False,False
1678,1.0,True,False
1679,21.1,True,False
1680,21.1,False,False
1681,10.0,False,False
1682,5.0,False,True
1683,21.1,False,False
1684,21.1,True,False
1685,21.1,False,True
1686,5.0,False,False
1687,21.1,False,True
1688,10.0,True,False
1689,10.0,True,False
1690,21.1,False,False
1691,5.0,True,False
1692,21.1,True,False
1693,10.0,True,False
1694,21.1,False,False
1695,5.0,True,False
1696,10.0,False,False
1697,21.1,False,False
1698,10.0,False,False
1699,1.0,True,True
1700,21.1,True,False
1701,10.0,False,False
1702,21.1,False,False
1703,21.1,False,False
1704,1.0,True,True
1705,10.0,True,False
1706,10.0,False,False
1707,21.1,False,True
1708,21.1,False,False
1709,21.1,True,True
1710,10.0,False,True
1711,10.0,False,False
1712,21.1,True,True
1713,21.1,False,False
1714,1.0,False,False
1715,1.0,False,True
1716,21.1,False,False
1717,10.0,True,False
1718,10.0,False,True
1719,10.0,False,False
1720,10.0,False,True
1721,10.0,False,False
1722,21.1,False,False
1723,10.0,False,True
1724,21.1,False,False
1725,10.0,False,True
1726,21.1,False,False
1727,1.0,False,False
1728,21.1,False,False
1729,10.0,False,False
1730,10.0,False,False
1731,21.1,False,False
1732,10.0,False,False
1733,10.0,False,False
1734,1.0,False,False
1735,21.1,False,False
1736,5.0,True,False
1737,21.1,False,False
1738,10.0,False,False
1739,5.0,False,True
1740,10.0,True,False
1741,21.1,True,False
1742,21.1,False,False
1743,10.0,False,False
1744,10.0,False,False
1745,10.0,False,False
1746,21.1,False,False
1747,10.0,False,True
1748,21.1,False,False
1749,10.0,False,True
1750,21.1,True,False
1751,21.1,False,False
1752,21.1,False,False
1753,1.0,False,False
1754,5.0,False,False
1755,1.0,False,False
1756,10.0,True,False
1757,10.0,False,False
1758,10.0,False,False
1759,21.1,True,False
1760,1.0,False,True
1761,5.0,False,False
1762,10.0,False,False
1763,1.0,True,False
1764,10.0,False,False
1765,21.1,False,False
1766,5.0,True,False
1767,1.0,False,False
1768,21.1,False,False
1769,1.0,False,False
1770,5.0,True,False
1771,21.1,False,False
1772,10.0,False,True
1773,1.0,True,False
1774,21.1,False,False
1775,21.1,False,True
1776,10.0,True,False
1777,10.0,False,False
1778,21.1,False,False
1779,10.0,True,False
1780,21.1,True,False
1781,21.1,True,False
1782,21.1,False,False
1783,10.0,True,False
1784,21.1,False,False
1785,5.0,False,False
1786,10.0,False,True
1787,10.0,True,False
1788,10.0,False,False
1789,21.1,False,False
1790,10.0,True,False
1791,5.0,False,False
1792,1.0,False,True
1793,21.1,False,False
1794,10.0,False,False
1795,1.0,False,False
1796,21.1,False,False
1797,21.1,False,True
1798,1.0,False,False
1799,10.0,False,False
1800,21.1,True,False
1801,21.1,False,False
1802,5.0,True,False
1803,1.0,False,False
1804,1.0,True,True
1805,10.0,True,False
1806,1.0,True,False
1807,21.1,True,False
1808,10.0,False,False
1809,10.0,True,True
1810,21.1,False,False
1811,21.1,True,False
1812,5.0,False,False
1813,21.1,False,True
1814,10.0,False,False
1815,1.0,True,False
1816,21.1,True,False
1817,5.0,False,False
1818,21.1,False,False
1819,10.0,False,False
1820,5.0,False,True
1821,21.1,False,False
1822,21.1,False,True
1823,21.1,False,False
1824,21.1,False,False
1825,21.1,False,False
1826,21.1,True,False
1827,21.1,False,False
1828,10.0,False,False
1829,21.1,False,False
1830,10.0,True,True
1831,21.1,False,False
1832,10.0,True,False
1833,21.1,False,False
1834,21.1,False,True
1835,10.0,False,False
1836,21.1,False,False
1837,10.0,False,False
1838,10.0,False,False
1839,21.1,False,False
1840,10.0,False,False
1841,10.0,False,False
1842,1.0,True,False
1843,5.0,False,False
1844,5.0,False,False
1845,21.1,False,False
1846,1.0,False,False
1847,10.0,False,False
1848,21.1,False,True
1849,10.0,False,False
1850,21.1,False,False
1851,1.0,False,False
1852,5.0,True,False
1853,10.0,True,True
1854,5.0,False,False
1855,21.1,True,True
1856,5.0,True,False
1857,21.1,False,False
1858,21.1,False,False
1859,21.1,False,False
1860,10.0,False,True
1861,1.0,False,False
1862,1.0,False,False
1863,21.1,True,False
1864,21.1,False,True
1865,10.0,False,False
1866,10.0,True,False
1867,5.0,False,False
1868,21.1,False,False
1869,5.0,False,True
1870,21.1,False,False
1871,10.0,False,False
1872,10.0,False,False
1873,1.0,True,False
1874,21.1,False,False
1875,21.1,False,False
1876,10.0,False,False
1877,10.0,False,True
1878,10.0,True,False
1879,21.1,True,False
1880,21.1,False,False
1881,10.0,False,False
1882,21.1,False,False
1883,10.0,False,False
1884,21.1,False,False
1885,1.0,False,False
1886,10.0,True,True
1887,21.1,False,False
1888,21.1,False,False
1889,5.0,False,False
1890,21.1,True,False
1891,10.0,False,False
1892,21.1,False,False
1893,21.1,False,True
1894,10.0,False,False
1895,10.0,True,False
1896,21.1,True,False
1897,21.1,True,False
1898,21.1,False,False
1899,1.0,False,False
1900,1.0,True,False
1901,21.1,True,False
1902,5.0,False,False
1903,21.1,False,False
1904,21.1,False,False
1905,5.0,False,False
1906,10.0,False,False
1907,5.0,False,True
1908,1.0,False,False
1909,10.0,False,True
1910,21.1,False,False
1911,10.0,False,False
1912,21.1,False,True
1913,1.0,True,False
1914,21.1,False,False
1915,5.0,False,False
1916,21.1,False,False
1917,10.0,True,False
1918,10.0,False,True
1919,21.1,False,False
1920,5.0,False,False
1921,5.0,True,False
1922,21.1,True,False
1923,10.0,False,True
1924,10.0,False,False
1925,10.0,False,False
1926,21.1,False,True
1927,10.0,False,False
1928,21.1,False,False
1929,5.0,False,False
1930,21.1,False,False
1931,21.1,False,False
1932,5.0,False,False
1933,10.0,False,False
1934,21.1,False,False
1935,5.0,False,True
1936,5.0,False,False
1937,21.1,False,False
1938,21.1,False,False
1939,21.1,False,False
1940,5.0,False,False
1941,10.0,True,True
1942,10.0,False,False
1943,1.0,False,False
1944,21.1,False,False
1945,1.0,False,False
1946,10.0,True,True
1947,21.1,False,False
1948,5.0,False,False
1949,5.0,False,False
1950,21.1,False,True
1951,10.0,False,False
1952,10.0,True,False
1953,10.0,False,False
1954,10.0,False,True
1955,21.1,True,False
1956,21.1,False,False
1957,21.1,True,False
1958,21.1,False,False
1959,10.0,True,True
1960,10.0,False,False
1961,10.0,False,False
1962,10.0,False,False
1963,21.1,False,True
1964,10.0,True,False
1965,21.1,False,False
1966,21.1,False,False
1967,1.0,False,False
1968,5.0,False,False
1969,21.1,False,False
1970,5.0,True,False
1971,5.0,True,True
1972,10.0,False,False
1973,5.0,False,True
1974,10.0,False,False
1975,1.0,False,False
1976,21.1,True,False
1977,21.1,True,False
1978,21.1,False,False
1979,21.1,True,True
1980,10.0,False,False
1981,21.1,False,True
1982,5.0,False,False
1983,21.1,True,False
1984,10.0,False,False
1985,5.0,False,True
1986,5.0,False,False
1987,10.0,False,False
1988,21.1,True,False
1989,21.1,True,False
1990,5.0,True,False
1991,21.1,False,False
1992,10.0,False,True
1993,10.0,False,False
1994,1.0,False,False
1995,21.1,False,False
1996,10.0,False,False
1997,21.1,False,False
1998,10.0,False,False
1999,10.0,False,False
2000,5.0,False,False
2001,10.0,True,False
2002,21.1,False,False
2003,1.0,False,False
2004,10.0,False,True
2005,21.1,False,False
2006,5.0,False,False
2007,21.1,False,True
2008,21.1,True,False
2009,1.0,False,False
2010,21.1,False,True
2011,10.0,False,True
2012,21.1,False,False
2013,5.0,False,True
2014,21.1,True,True
2015,10.0,False,False
2016,10.0,False,False
2017,10.0,True,False
2018,21.1,True,False
2019,10.0,True,False
2020,21.1,False,False
2021,10.0,True,False
2022,5.0,False,False
2023,10.0,True,False
2024,21.1,False,True
2025,10.0,False,False
2026,1.0,False,False
2027,5.0,False,False
2028,10.0,True,False
2029,10.0,False,False
2030,10.0,False,False
2031,10.0,True,False
2032,10.0,True,False
2033,21.1,False,False
2034,1.0,False,False
2035,10.0,False,False
2036,10.0,False,False
2037,10.0,False,False
2038,21.1,True,False
2039,10.0,False,True
2040,21.1,False,False
2041,21.1,False,False
2042,10.0,False,False
2043,10.0,False,False
2044,1.0,False,False
2045,1.0,False,True
2046,10.0,False,False
2047,21.1,False,False
2048,10.0,False,False
2049,10.0,True,False
2050,21.1,False,False
2051,5.0,False,False
2052,5.0,True,True
2053,21.1,False,True
2054,10.0,False,False
2055,5.0,True,False
2056,10.0,True,False
2057,10.0,False,False
2058,5.0,False,False
2059,1.0,True,False
2060,21.1,False,False
2061,21.1,False,False
2062,10.0,True,False
2063,21.1,True,False
2064,10.0,False,False
2065,10.0,False,False
2066,10.0,False,False
2067,21.1,False,False
2068,21.1,False,False
2069,21.1,False,False
2070,1.0,False,True
2071,21.1,False,False
2072,10.0,True,False
2073,1.0,False,False
2074,5.0,False,False
2075,21.1,False,False
2076,21.1,False,False
2077,5.0,False,False
2078,21.1,False,False
2079,5.0,False,False
2080,10.0,False,False
2081,10.0,False,False
2082,1.0,False,False
2083,1.0,False,False
2084,1.0,True,False
2085,21.1,False,False
2086,21.1,False,False
2087,1.0,False,False
2088,21.1,False,True
2089,5.0,False,False
2090,10.0,False,False
2091,1.0,False,False
2092,21.1,False,True
2093,10.0,False,False
2094,21.1,True,False
2095,10.0,False,False
2096,10.0,False,False
2097,10.0,True,False
2098,10.0,False,False
2099,21.1,True,False
2100,10.0,False,False
2101,10.0,False,False
2102,21.1,False,True
2103,5.0,True,False
2104,10.0,False,False
2105,21.1,False,False
2106,21.1,False,True
2107,21.1,True,False
2108,5.0,False,False
2109,21.1,False,False
2110,10.0,False,False
2111,21.1,False,False
2112,21.1,True,False
2113,10.0,True,False
2114,10.0,False,False
2115,10.0,True,False
2116,21.1,True,False
2117,21.1,False,False
2118,10.0,False,False
2119,10.0,False,False
2120,5.0,False,False
2121,21.1,False,False
2122,21.1,True,False
2123,1.0,True,True
2124,5.0,True,False
2125,10.0,False,False
2126,21.1,False,False
2127,21.1,False,False
2128,10.0,False,False
2129,10.0,True,False
2130,10.0,True,False
2131,10.0,False,True
2132,5.0,True,True
2133,1.0,False,False
2134,10.0,False,False
2135,10.0,False,False
2136,10.0,False,False
2137,5.0,False,False
2138,1.0,False,True
2139,21.1,True,False
2140,1.0,False,False
2141,21.1,False,True
2142,21.1,False,False
2143,10.0,False,False
2144,21.1,False,False
2145,21.1,True,True
2146,21.1,False,False
2147,21.1,False,False
2148,21.1,False,False
2149,21.1,True,False
2150,21.1,False,False
2151,1.0,True,False
2152,10.0,False,True
2153,10.0,True,False
2154,1.0,False,False
2155,10.0,False,False
2156,21.1,False,True
2157,21.1,False,True
2158,21.1,False,False
2159,10.0,True,False
2160,10.0,False,False
2161,1.0,True,False
